OBJECTID,GIS_ID,FEATURECODE,DESCRIPTION,CAPTUREDATE,CAPTUREACTION,DISSOLVE,SHAPEAREA,SHAPELEN
101,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,17.587505859375,25.3573882313434
102,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,16.992058984375,25.2615887294267
103,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,17.18885234375,25.7390362410276
104,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,15.8306671875,24.8461818693453
105,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,20.2808302734375,30.3416380519265
106,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,13.972884765625,23.7799341307777
107,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,74.42151328125,56.4336401011249
108,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,149.502953515625,79.2155844174564
109,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,3253.77201601562,509.791482680425
110,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,227.060743554688,121.973716887191
111,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,36.4198326171875,39.9782452637904
112,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,630.153559765625,484.226458209744
113,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,63.4059208984375,40.881744319803
114,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,293.160866992188,78.2473726651622
115,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,32.5419771484375,24.1581407224626
116,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,97.0412806640625,51.0570691611139
117,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,83.721605859375,37.613642580977
118,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,137.754378515625,75.0898416179378
119,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,135.79799609375,69.4312433995583
120,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,588.468426367187,284.397219934089
121,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,9130.47618125,2781.01386249185
122,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,107.2435078125,67.9564041711362
123,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,176.784883203125,63.7145634246122
124,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,2642.0220828125,797.506925053678
125,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,145.4961265625,87.0620749533966
126,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,1288.68102871094,431.631344091146
127,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,310.667811328125,151.300012002278
128,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,49.319391796875,31.9764643356745
129,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,1256.7745421875,434.096156588984
130,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,11.4475623046875,15.8281024768123
131,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,6.4629845703125,10.5062024511845
132,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,44.0365142578125,37.1340812203754
133,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,150.023908203125,82.9903487580947
134,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,127.92967421875,77.5991257116668
135,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,131.270103515625,68.3690361549599
136,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,65.0650556640625,40.3171925434588
137,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,984.763972851563,243.735988912249
138,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,676.420409960938,279.122115663783
139,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,20.995193359375,18.5470943149926
140,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,100.252699609375,71.2210384541577
141,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,122.217711328125,65.7126454080757
142,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,1258.12007285156,349.347729633226
143,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,268.523646484375,127.086985393023
144,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,607.532950976562,127.085728568854
145,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,746.246325390625,169.212773585101
146,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,190.242577929688,75.9671396990891
147,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,500.400646875,182.519898172952
148,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,22.5493923828125,19.2844690291875
149,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,65.1382390625,35.3723582016868
150,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,154.587350390625,83.1917469868111
151,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,76.3088724609375,49.2833277405969
152,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,26.2843314453125,21.8110265954082
153,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,92.4428099609375,50.9768645543879
154,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,120.822922851563,66.1061453169434
155,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,5917.61520546875,1491.26475622857
156,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,9717.09624257813,1766.2560038815
157,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,7093.42407011719,1719.94048915276
158,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,189.36755078125,117.424550601725
159,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,1722.156978125,457.663562547399
1,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,81.9802365234375,56.1372000536286
2,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,222.800834765625,77.9847313522873
3,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,3658.0783390625,728.696683873452
4,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,347.5617,133.894430585769
5,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1759.00090019531,785.803403579614
6,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,2329.61711816406,972.475233943386
7,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1999.21892519531,949.030466943553
8,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1742.25257421875,697.610603202915
9,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,2412.76066582031,766.226811196107
10,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1083.58011054688,509.609932197875
11,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,479.353196289062,257.882514650568
12,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,950.594970898437,435.813003150528
13,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1529.44471796875,508.346764257453
14,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,885.053925390625,416.150178034372
15,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,768.398679296875,411.319748144446
16,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,921.320835546875,231.982095128517
17,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,893.539633203125,549.692432403958
18,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1200.01082539063,532.468337698945
19,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1460.37707324219,646.727914363113
20,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,862.195335351563,411.477564546132
21,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,791.946028320312,366.76287543519
22,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,533.309094140625,187.538251079145
23,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1296.94010625,419.356084480059
24,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1078.44319257813,474.399910146895
25,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,871.714025195313,478.31267253322
26,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,835.858711914062,379.485907275481
27,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,324.784120703125,165.3373660812
28,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1076.77387714844,524.89462726865
29,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,487.295852734375,239.927012632502
30,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,494.70817109375,243.969907400737
31,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,498.327396289063,230.279568182503
32,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,489.53062890625,240.376785279799
33,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,376.808856054688,240.442173814199
34,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1140.32285761719,565.090171585927
35,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1538.27923632813,776.238017493892
36,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,453.928719335938,225.716933948998
37,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1112.14581972656,719.551372008275
38,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,932.91644140625,427.037287066474
39,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1709.946175,737.516765230855
40,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,991.646387304688,434.808821243501
41,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1625.08535078125,713.073997423102
42,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1296.07594804688,593.88569652534
43,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1005.35109492187,444.525149505346
44,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1856.73452558594,831.733241084256
45,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,285.818887890625,191.681437872267
46,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1338.26791542969,594.084178227926
47,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,627.572355859375,196.124172074444
48,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,669.483175976563,223.258715128751
49,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,570.780890039062,253.206538543149
50,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1337.36587578125,594.869040851434
51,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,1332.42075117188,611.002675992314
52,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,42.373576953125,27.5359500228892
53,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,34.5019443359375,30.3346126352226
54,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,45.73533359375,38.6585570242742
55,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,888.210423632813,381.860071089514
56,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,710.083308789063,387.708586537433
57,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,715.267373828125,390.276227420239
58,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,719.538477734375,390.326215139727
59,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,743.196444335937,389.277583563187
60,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,86.0053845703125,48.4272186331365
61,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,36.6296302734375,24.2458886656997
62,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,1256.65829140625,409.286846117454
63,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,207.715947460938,102.307770224558
64,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,431.723694921875,282.012869464514
65,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,27.6533947265625,33.377228415916
66,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,41.395801953125,34.2311447205891
67,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,61.3534771484375,38.3947444343666
68,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,37.303350390625,29.8334264149214
69,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,76.2922888671875,51.055651107293
70,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,138.516006054688,65.1585777915818
71,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,149.6266609375,56.204417041002
72,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,461.681008007813,146.088969759389
73,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,92.662351953125,38.5856873930669
74,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,12714.0884333984,1952.48968443956
75,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,115.190409570313,52.1450470967391
76,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,53.3447537109375,32.1990155219668
77,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,115.1788109375,57.2056450739676
78,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,69.9443076171875,49.8088538736805
79,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,394.645480078125,196.724846842815
80,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,3367.37714589844,1145.16490481752
81,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,52.9482720703125,40.6952311905933
82,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,256.180114453125,93.4188674861416
83,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,271.195463085937,115.586207150241
84,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,5660.49043632812,1566.75025982463
85,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,51.35233515625,43.0506050922477
86,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,38.12428359375,36.2090708615407
87,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,1941.35715859375,553.976972503145
88,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,1126.84795527344,190.360681333335
89,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,467.629181640625,205.330274719434
90,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,218.344900585938,71.9394014923127
91,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,2903.86021054688,487.71576807165
92,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,96.9297830078125,40.3541460775173
93,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,53.68229453125,31.9375301235694
94,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,275.864781640625,105.492153731755
95,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,48.0501650390625,29.358569678075
96,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,117.241132226562,54.1959836818985
97,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,12.643983984375,18.0737933254994
98,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,19.641641015625,26.2643158463622
99,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,19.242392578125,26.5218047420871
100,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,18.6025638671875,25.7852192684525
160,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,2640.86393261719,773.234691002636
161,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,22.4056083984375,23.2632315590746
162,,1070,Parking Lot,2015-04-24T00:00:00.000Z,A,2,2917.14319472656,392.420113985572
163,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,1093.13905703125,478.90763241291
164,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,1042.34763320313,283.133190040112
165,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,543.095000585938,184.573255361449
166,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,500.13881171875,104.680962589877
167,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,143.48665234375,70.9945220657644
379,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,909.417111328125,176.634440736918
380,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,735.080130859375,128.986302997062
381,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,284.328190234375,68.893686003476
382,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,313.8390234375,70.0723160602062
383,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,187.269815820313,56.5592843422073
384,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,269.6107796875,69.4987263491604
385,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,162.803317382813,53.7164495745559
386,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,263.25897421875,64.3027349081535
387,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,312.025668554688,70.2756838556605
388,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,369.210785742188,78.0840692587702
389,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,164.593406640625,51.490686503806
390,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,162.413827734375,51.1331764246535
391,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,155.440869335938,48.9815121252906
392,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,240.106955273438,62.9750788812197
393,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,262.489815234375,66.9890060442671
168,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,4879.02602050781,1192.68392795104
169,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,450.954753710938,129.912885079352
170,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,54.4454357421875,39.1319427969483
171,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,617.608273828125,180.449745970421
172,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,537.714429296875,158.659362127183
173,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,116.2226953125,50.5534948801762
174,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,1056.87509921875,270.722352301622
175,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,406.207884179687,119.823213797239
176,,1060,Alley,2015-04-24T00:00:00.000Z,A,1,949.21053828125,396.145118642698
177,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,937.481961523437,242.515004206085
178,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,141.456666601562,119.888473712935
179,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,640.145857421875,189.283804539192
180,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,127.914594921875,54.7237703450841
181,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,890.511251367188,397.868381219747
182,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,305.410902734375,135.920442402418
183,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,132.696751367187,80.0383790800634
184,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,328.817998828125,106.881582938872
185,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,346.22028359375,110.472421633746
186,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,87.599273046875,49.0267026304186
187,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,51.777619140625,33.9132037060735
188,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,96.1568044921875,61.4313020691048
189,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,403.762447265625,209.403869051693
190,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,526.600267382813,215.494275749817
191,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,221.352824023438,123.304643280089
192,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,3834.849290625,1352.75632000906
193,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,888.689724609375,340.579997365573
194,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,316.82411796875,139.160379781552
195,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,2676.76520683594,705.286386830577
196,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,759.528957226563,258.279485492689
197,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,959.990988085938,345.927465638561
198,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,2197.93763183594,685.797993142412
199,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,1400.90260175781,1198.49821018244
200,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,65.8391810546875,51.9511334081563
201,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,148.904608007813,132.162262664498
202,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,74.56585234375,65.2963340893622
203,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,31.5081291015625,23.5308834850587
204,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,1070.49848574219,361.098159549773
205,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,6252.69069804688,4350.1389447605
206,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,20273.0021292969,6486.18265392698
207,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,358.506695703125,252.179830021824
208,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,632.957754101562,160.063667528871
209,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,616.990886523438,197.557963340947
210,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,113.365949414063,81.7105972607276
211,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,262.869959960937,101.571672497974
212,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,680.379293164062,206.073923893132
213,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,725.389466992188,218.87521531901
214,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,1132.21799082031,306.249366625717
215,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,218.408723632812,81.5920803166949
216,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,740.390895117187,226.377239588772
217,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,292.619851367188,102.809852578364
218,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,72.7116162109375,43.4308511253121
219,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,185.087957421875,86.5296060790758
220,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,874.35519921875,167.435853640845
221,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,268.23105078125,98.315254248873
222,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,394.701349023438,193.422258794393
223,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,38.51996875,25.4576672029726
224,,1065,Paved Drive,2015-04-24T00:00:00.000Z,A,1,152.929070898437,80.1838199981553
225,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,92.0725443359375,157.158332617568
226,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,71.4941267578125,39.6131600044821
227,,1056,Paved Traffic Island,2015-04-24T00:00:00.000Z,A,,3.9568552734375,10.0397665346849
228,,1056,Paved Traffic Island,2015-04-24T00:00:00.000Z,A,,119.816936328125,44.2387738107807
229,,1056,Paved Traffic Island,2015-04-24T00:00:00.000Z,A,,22.8437521484375,25.8453784368096
230,,1056,Paved Traffic Island,2015-04-24T00:00:00.000Z,A,,0.2006162109375,4.06437621415298
231,,1056,Paved Traffic Island,2015-04-24T00:00:00.000Z,A,,3.8052814453125,7.88762801296832
232,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,208.374064648438,293.801001415604
233,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,25.1185224609375,45.424504922103
234,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,13.22526328125,28.408374661714
235,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,17.2105806640625,27.7697577612332
236,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,119.92870390625,305.218632742165
237,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,1.9776712890625,5.49513084331034
238,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,6.4170560546875,10.8318500113631
239,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,20.8592703125,26.3081062047095
240,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,50.0464865234375,28.1031780629837
241,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,7.41665390625,14.6169542767139
242,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,16.5631314453125,17.0783837517539
243,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,71.317741015625,58.482359547091
244,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,4.7245783203125,9.54453853130314
245,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,300.057171875,87.2430868916264
246,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,20.8573853515625,26.308248450646
247,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,2.146737890625,5.67771608797996
248,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,6.2498087890625,10.6575243649019
249,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,20.8597673828125,26.3082140458248
250,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,2.30760859375,5.84994914950714
251,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,6.08749375,10.4891111450447
252,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,0.241757421875,2.03666448390251
253,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,0.2546138671875,2.83014747203949
254,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,91.506040625,90.33287188317
255,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,123.330351953125,174.525764602399
256,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,45.3109744140625,60.0545190701541
257,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,111.835590039062,155.656065059684
258,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,73.3852177734375,102.766584964023
259,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,23.832926953125,39.59430766376
260,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,53.6516775390625,60.2679377799631
261,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,54.4612369140625,60.1983067751733
262,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,53.8877740234375,61.214331814758
263,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,21.597162890625,82.2993748286828
264,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,8.6534232421875,18.4632486816358
265,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,17.6321798828125,34.472612814092
266,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,2.2832294921875,5.95742831584896
267,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,3.801117578125,10.3248340204889
268,,1056,Paved Traffic Island,2015-04-24T00:00:00.000Z,A,,68.7937650390625,54.6509549056526
269,,1056,Paved Traffic Island,2015-04-24T00:00:00.000Z,A,,64.4026095703125,28.672838769753
270,,1056,Paved Traffic Island,2015-04-24T00:00:00.000Z,A,,47.1751556640625,55.7824807456282
271,,1057,Unpaved Traffic Island,2015-04-24T00:00:00.000Z,A,,72.008051953125,33.2362045619353
272,,1057,Unpaved Traffic Island,2015-04-24T00:00:00.000Z,A,,71.79241640625,33.0910789829291
273,,1055,Paved Median Island,2015-04-24T00:00:00.000Z,A,,7.97349375,17.5756548682278
